## species	class	freq	bp	percent
dmel	LTR/Gypsy::QUASIMODO_I-int	210	57970.0	0.0028344125158112497
dmel	DNA/CMC-Transib::M4DM	74	45380.0	0.0022188311189842076
dmel	Chimera/DNA	88	17180.0	0.0008400070212461147
dmel	LTR/Gypsy::Gypsy4_I-int	321	252252.0	0.012333728237681894
dmel	LTR/Gypsy::Gypsy_I-int	153	84968.0	0.004154465458745045
dmel	LTR/Gypsy::TIRANT_LTR	66	19111.0	0.0009344222458110884
dmel	Chimera/DNA/MULE-NOF	107	54374.0	0.002658587996113867
dmel	Chimera/DNA/CMC-Transib	83	26706.0	0.0013057757572409044
dmel	LINE/I-Jockey::DOC3_DM	165	34479.0	0.001685832484606798
dmel	LTR/Gypsy::Chouto_LTR	38	2925.0	0.0001430163292866639
dmel	LTR/Gypsy::QUASIMODO_LTR	328	37509.0	0.0018339827334063164
dmel	LINE/I-Jockey::G4_DM	71	31073.0	0.001519297914504105
dmel	LTR/Pao::BEL-4_DFi-I	85	21861.0	0.001068882042576328
dmel	LTR/Gypsy::Gypsy-12_DSim-I	65	6782.0	0.0003316023060588562
dmel	DNA/TcMar-Tc1::TC1_DM	85	40954.0	0.0020024241878994985
dmel	LTR/Gypsy::Gypsy12_I-int	337	130163.0	0.006364251100492318
dmel	LTR/Gypsy::Gypsy12A_LTR	61	12384.0	0.0006055091356875369
dmel	LTR/Gypsy::Gypsy12_LTR	174	34000.0	0.0016624120327338708
dmel	LTR/Gypsy::Bica_I-int	39	29208.0	0.001428109725061497
dmel	DNA/P::PROTOP	386	103089.0	0.005040482177720647
dmel	LTR/Gypsy::Gypsy4_LTR	6	497.0	2.430055236084511e-05
dmel	LTR/Gypsy::Gypsy-13_DSim-LTR	67	4448.0	0.0002174826094588311
dmel	LTR/Pao::BATUMI_I-int	62	10687.0	0.0005225352174654964
dmel	LTR/Pao::MAX_I-int	158	32826.0	0.0016050099231330014
dmel	LTR/Pao::BEL-17_DEl-I	91	41007.0	0.002005015594891701
dmel	DNA/P::PROTOP_B	47	3142.0	0.00015362642961323005
dmel	LINE/R1::DMRT1C	76	31767.0	0.0015532306777604962
dmel	LINE/I-Jockey::DOC2_DM	13	790.0	3.8626632525286996e-05
dmel	LTR/Gypsy::Gypsy-13_DSim-I	74	38409.0	0.0018779877578022131
dmel	LTR/Gypsy::Gypsy-3_DKi-I	72	19301.0	0.0009437121954057777
dmel	LTR/Gypsy::CIRCE	424	139560.0	0.0068237124496570295
dmel	LTR/Gypsy::Gypsy-1_DSim-I	302	186080.0	0.009098283266209373
dmel	LTR/Gypsy::Gypsy-11_DSim-I	15	1520.0	7.431959675751423e-05
dmel	LTR/Gypsy::Gypsy-1_DSe-I	64	33019.0	0.0016144465561423436
dmel	LTR/Gypsy::Gypsy6A_LTR	97	5406.0	0.00026432351320468546
dmel	DNA/TcMar-Tc1::Mariner2_DM	67	19401.0	0.0009486016425608773
dmel	Chimera/DNA/TcMar-Tc1	94	24889.0	0.0012169345024327445
dmel	LTR/Gypsy::Gypsy-30_DWil-I	77	49089.0	0.0024001807139668527
dmel	LTR/Gypsy::ACCORD2_I-int	52	29447.0	0.0014397955037621852
dmel	LTR/Gypsy::DMTOM1_LTR	24	4597.0	0.00022476788571992954
dmel	LTR/Gypsy::Invader2_LTR	105	20029.0	0.000979307370694903
dmel	LTR/Gypsy::Chouto_I-int	18	3173.0	0.00015514215823131093
dmel	LTR/Gypsy::Invader1_I-int	85	61181.0	0.0029914126639614983
dmel	LTR/Pao::MAX_LTR	88	7887.0	0.00038563069712270703
dmel	LINE/I-Jockey::G6_DM	127	36373.0	0.0017784386137243847
dmel	LINE/I::IVK_DM	99	114730.0	0.005609662721045794
dmel	LTR/Gypsy::Gypsy-2_DSim-LTR	24	6916.0	0.0003381541652466897
dmel	DNA/PIF-Harbinger::Harbinger1_DYa	43	7767.0	0.0003797633605365875
dmel	LTR/Gypsy::Gypsy3_I-int	8	805.0	3.936004959855194e-05
dmel	LINE/R1-LOA::Baggins1	3	168.0	8.214271220567362e-06
dmel	LTR/Gypsy::Gypsy7_I-int	13	2835.0	0.00013861582684707423
dmel	LTR/Pao::ROOA_I-int	27	22445.0	0.0010974364139621096
dmel	LINE/I-Jockey::Jockey-1_DEr	103	6772.0	0.00033111336134334626
dmel	Satellite	5656	661039.0	0.03232115257959898
dmel	Simple_Repeat	5812	637496.0	0.031170030035873875
dmoj	Chimera/RC/Helitron	17550	5398562.0	0.1422258119509461
dmoj	Chimera/LINE/R1	6728	2723068.0	0.07173957755743825
dmoj	Unknown	71161	12034081.0	0.31703941555333687
dmoj	LINE/I-Jockey::TART_DV	6615	673358.0	0.017739703329083777
dmoj	Chimera/DNA/CMC-EnSpm	2061	474908.0	0.01251151249203027
dmoj	RC/Helitron::Helitron-1N1_DVir	633	79316.0	0.0020895902465695943
dmoj	RC/Helitron::Helitron1_Dmoj	1547	502419.0	0.013236293334147574
dmoj	DNA/TcMar-Pogo	537	74017.0	0.0019499874083456258
dmoj	DNA/hAT-Ac	381	62390.0	0.001643672594224078
dmoj	LTR/Gypsy	1272	135200.0	0.0035618614319457504
dmoj	Chimera/DNA?/hAT	92	14703.0	0.00038735243072410036
dmoj	Chimera/LTR/Gypsy	928	533174.0	0.014046537774528429
dmoj	LTR/Gypsy::Gypsy7-I_Dmoj	39	41200.0	0.0010854193121018114
dmoj	LINE/I-Jockey::HELENA	73	12877.0	0.0003392462252896851
dmoj	LINE/I-Jockey::Jockey-5_DPer	159	70632.0	0.0018608091469023095
dmoj	DNA/Sola-1::Sola-1_DK	46	4102.0	0.00010806771888935997
dmoj	LTR/Pao::BEL-8_DMo-LTR	234	61743.0	0.0016266272958034502
dmoj	DNA	1015	78658.0	0.0020722551517306865
dmoj	LINE/R1::R1-2_DF	66	11186.0	0.00029469661226142873
dmoj	LINE/I::I-2_DVi	467	137602.0	0.0036251424316464434
dmoj	Chimera/DNA/TcMar-Tc1	370	99502.0	0.0026213930192416127
dmoj	DNA/TcMar-Tc1::MINOS	81	43713.0	0.001151624621114235
dmoj	DNA/hAT-Tip100::VEGE_DW	179	32886.0	0.0008663859101402955
dmoj	Chimera/LINE/I-Jockey	5189	552648.0	0.014559582815399076
dmoj	DNA/TcMar-Tc1::Mariner-4_DBp	229	163562.0	0.004309061978786322
dmoj	Chimera/buffer	1331	364098.0	0.009592208754797217
dmoj	DNA/CMC-EnSpm	582	105903.0	0.0027900281895514114
dmoj	DNA/hAT-Pegasus::Homo6	1086	91457.0	0.00240944645696348
dmoj	LTR/Gypsy::Gypsy-42_DEl-I	231	341354.0	0.008993015142310722
dmoj	Chimera/LTR/Copia	109	180159.0	0.004746312083712385
dmoj	LINE/L2	136	14033.0	0.00036970119433797866
dmoj	DNA/Crypton-F	222	111150.0	0.002928261081070785
dmoj	DNA/hAT-Blackjack	412	84323.0	0.0022215003071446855
dmoj	LINE/I-Jockey::Jockey2	71	9778.0	0.00025760267072163866
dmoj	Chimera/DNA/P	441	131383.0	0.0034613020748027255
dmoj	DNA/P::Galileo_DM	2366	571693.0	0.015061325795956818
dmoj	LINE/I-Jockey::Jockey-4_DEu	60	4004.0	0.00010548589625377799
dmoj	DNA/hAT-Ac::Homo10	285	56880.0	0.001498510933794928
dmoj	LTR/Pao::BEL3_DM-I	292	139153.0	0.0036660037266238684
dmoj	DNA/TcMar-Tc1	290	44280.0	0.0011665623092201023
dmoj	Chimera/LINE/CR1	831	491191.0	0.012940490226470895
dmoj	DNA/TcMar-Tigger::DNA-TA-1_DF	36	1545.0	4.070322420381793e-05
dmoj	Chimera/LTR/Pao	516	646384.0	0.017029069821204303
dmoj	LTR/Pao::BEL-4_DMoj-I	131	112845.0	0.0029729160746147796
dmoj	Chimera/DNA/CMC-Transib	229	185571.0	0.0048888919215059525
dmoj	DNA/CMC-Transib::Transib-2_DBi	164	38469.0	0.0010134707649816646
dmoj	LTR/Copia::Copia1-I_Dmoj	15	2606.0	6.865540600333303e-05
dmoj	LTR/Pao::BEL2-LTR_Dmoj	44	6090.0	0.00016044183521116582
dmoj	DNA/hAT-hobo::hAT-3_DRh	107	9612.0	0.00025322937931851
dmoj	LINE/I-Jockey::Jockey-4_DSim	97	46063.0	0.0012135356741103335
dmoj	LINE/I-Jockey::G3_DM	47	6439.0	0.0001696362852093098
dmoj	LTR/Pao::BEL-5_DMoj-I	56	18054.0	0.0004756349577836433
dmoj	LINE/I-Jockey::Jockey-4_DPer	78	15119.0	0.0003983120043608565
dmoj	LINE/R1::R1_DMo	187	126798.0	0.003340509658637997
dmoj	LTR/Gypsy::Gypsy1-I_Dmoj	447	407872.0	0.010745440428776457
dmoj	DNA/TcMar-Tc1::Mariner-11_DAn	93	57724.0	0.0015207462226156545
dmoj	LTR/Gypsy::Gypsy-7_DEl-LTR	42	6531.0	0.00017206003707128474
dmoj	RC/Helitron::Helitron-N2_DBp	189	61099.0	0.0016096610327696256
dmoj	LTR/Gypsy::Gypsy2-LTR_Dmoj	113	17441.0	0.0004594853937467887
dmoj	LTR/Gypsy::Gypsy2-I_Dmoj	75	102270.0	0.0026943163361323364
dmoj	DNA/hAT-hobo::Homo4	165	23256.0	0.0006126823185009642
dmoj	LTR/Gypsy::Gypsy6-I_Dmoj	104	23075.0	0.000607913850163818
dmoj	RC/Helitron	86	51818.0	0.0013651518911284386
dmoj	DNA/PiggyBac::piggyBac-2_DBp	39	12435.0	0.0003276016783006317
dmoj	DNA/PiggyBac::piggyBac-1_DAn	42	26863.0	0.0007077091985677418
dmoj	LINE/I-Jockey::BS3_DM	74	17398.0	0.00045835255320260474
dmoj	LINE/I-Jockey::BS2	53	6981.0	0.00018391534509181422
dmoj	DNA/PiggyBac::piggyBac-2_DEu	67	34315.0	0.0009040330993877102
dmoj	Chimera/DNA/hAT-Ac	37	12599.0	0.00033192227944589135
dmoj	DNA/TcMar-Tc1::BARI1	86	34507.0	0.0009090913641431361
dmoj	LTR/Gypsy::Gypsy-4_DKi-I	24	26892.0	0.0007084732073068426
dmoj	DNA/hAT-hobo::Homo11	48	10482.0	0.00027614964149153367
dmoj	LTR/Gypsy::Stalker2_I-int	53	16589.0	0.00043703934389458616
dmoj	LTR/Gypsy::Gypsy-8_DSim-I	56	35406.0	0.0009327756350552606
dmoj	LTR/Gypsy::Gypsy-9_DMoj-I	406	220955.0	0.005821087963724655
dmoj	Chimera/DNA/hAT-hobo	44	17453.0	0.00045980153529400283
dmoj	RC/Helitron::Helitron-5_DRh	73	24095.0	0.0006347858816770182
dmoj	LTR/Gypsy::Gypsy-18_DEl-I	51	29872.0	0.0007869816915316824
dmoj	DNA/CMC-Transib::TRANSIB4	122	37522.0	0.0009885219278806838
dmoj	LTR/Gypsy::Gypsy1-LTR_Dmoj	325	94281.0	0.002483845101074536
dmoj	DNA/PIF-Harbinger::Harbinger-1_DW	111	8628.0	0.00022730577244695218
dmoj	DNA/hAT-Tip100	61	32436.0	0.000854530602119766
dmoj	DNA/TcMar-Tc1::Mariner-14_DRh	122	32655.0	0.0008603001853564236
dmoj	LINE/I-Jockey::Jockey-10_DBp	42	38368.0	0.0010108099069592793
dmoj	DNA/P::Galileo_DB	36	2686.0	7.076301631809382e-05
dmoj	DNA/TcMar-Tc1::Mariner-6_DBi	23	3022.0	7.961497964008918e-05
dmoj	LINE/I-Jockey::Jockey-15_DBp	70	51510.0	0.0013570375914166094
dmoj	DNA/TcMar-Tc1::Mariner-20_DK	65	15643.0	0.00041211685192253975
dmoj	DNA/TcMar-Mariner::Mariner-2_DEl	66	57212.0	0.0015072575166011854
dmoj	DNA/hAT-hobo::Homo1	24	8495.0	0.00022380187029866235
dmoj	LTR/Pao::BEL-8_DMo-I	16	15949.0	0.0004201784613764998
dmoj	DNA/TcMar-Tigger	40	5114.0	0.00013472898937108408
dmoj	RC/Helitron::Helitron-1_DVir	60	26226.0	0.000690927351436459
dmoj	DNA/TcMar-Tc1::Mariner-6_DK	135	39362.0	0.0010369969651201822
dmoj	DNA/TcMar-Tc1::Mariner-2_DEu	35	8791.0	0.0002316000284632773
dmoj	LTR/Pao	27	3731.0	9.829367605465676e-05
dmoj	DNA/hAT-Ac::hAT-1_DEl	32	2645.0	6.968286603177891e-05
dmoj	LTR/Copia::Copia-3_DMoj-LTR	16	2119.0	5.5825328212226665e-05
dmoj	DNA/TcMar-Tc1::PARISa_DMo	51	10742.0	0.0002829993750145063
dmoj	DNA/TcMar-Tc1::S_DM	63	4214.0	0.00011101837333002508
dmoj	DNA/TcMar-Tc1::Mariner-6_DRh	127	43476.0	0.0011453808255567563
dmoj	Chimera/Unknown	34	36715.0	0.0009672614088305342
dmoj	LINE/Jockey	66	79543.0	0.002095570590837728
dmoj	LTR/Gypsy::Gypsy6-LTR_Dmoj	85	21696.0	0.0005715839173631287
dmoj	Chimera/LINE/R2	22	11982.0	0.0003156673348932987
dmoj	Satellite	55375	4011370.0	0.10568005985402533
dmoj	Simple_Repeat	55564	4001679.0	0.105424749209521
dper	RC/Helitron::HelitronN-1_DPe	8005	3417092.0	0.0728377594420944
dper	Chimera/LTR/Pao	5835	3903851.0	0.08321337559415425
dper	Unknown	44983	10284793.0	0.2192277171483052
dper	LINE/R1	181	23752.0	0.0005062908643573619
dper	LTR/Gypsy::Gypsy8-I_Dpse	1929	541669.0	0.011546062066587565
dper	LTR/Gypsy::Gypsy24-I_Dpse	436	134661.0	0.002870395507124735
dper	DNA/CMC-EnSpm	786	121556.0	0.0025910530611242626
dper	Chimera/LINE/I-Jockey	3427	398058.0	0.008484890909580782
dper	LINE/I-Jockey::Jockey-3_DPer	1307	167095.0	0.003561749409725218
dper	LINE/I-Jockey::Jockey-3_DGri	721	49915.0	0.0010639739177499882
dper	Chimera/DNA	144	27000.0	0.000575524306906735
dper	LTR/Gypsy	1002	115744.0	0.00246716612513382
dper	DNA	706	115183.0	0.0024552080089792023
dper	Chimera/LTR/Gypsy	3820	1565501.0	0.03336977325877039
dper	LINE/CR1::CR1-1_DPer	3367	2351432.0	0.050122454519937694
dper	Chimera/RC/Helitron	1207	227385.0	0.004846873871332887
dper	DNA::DNA-1_DPe	250	71957.0	0.00153381490933659
dper	LINE/I-Jockey	146	45155.0	0.0009625111140138379
dper	Chimera/LINE/R1	573	39671.0	0.0008456157325665587
dper	Chimera/DNA/hAT-Ac	136	55258.0	0.0011778637833723099
dper	RC/Helitron	427	39712.0	0.0008464896768844542
dper	LTR/Gypsy::Gypsy-3_DPer-LTR	232	96649.0	0.002060142545860335
dper	DNA/MULE-MuDR	118	20704.0	0.0004413205648221127
dper	LTR/Pao::BEL-4_DPer-I	1097	579769.0	0.01235819081077818
dper	DNA/TcMar-Tc1::Mariner-10_DRh	89	27574.0	0.0005877595273572708
dper	LTR/ERV1	91	7456.0	0.00015892997156654134
dper	LTR/DIRS	256	14758.0	0.0003145773230122073
dper	LINE/L1-Tx1	89	16453.0	0.00035070746005690784
dper	LTR/Pao::BEL3-I_Dpse	68	39027.0	0.0008318884120610796
dper	LTR/Pao::BEL-6_DPe-I	133	129225.0	0.002754523280000846
dper	LTR/Pao::BEL2-I_Dpse	776	456854.0	0.009738169692872946
dper	DNA/TcMar-Tc1::Mariner-13_DAn	26	3334.0	7.106659404544647e-05
dper	DNA/TcMar-Tc1	253	100278.0	0.002137497275851614
dper	LINE/I-Jockey::SPOCK_DMi	110	101932.0	0.002172753468578419
dper	DNA/TcMar-Tc1::Mariner-3_Dro	117	73446.0	0.001565554009076743
dper	LINE/R1::R1_DPe	429	279003.0	0.005947148451848141
dper	LTR/Caulimovirus	37	30685.0	0.0006540727169419691
dper	DNA/CMC-Transib::TransibN1_DP	104	44720.0	0.0009532387779581182
dper	RC/Helitron::Helitron-N2_DT	87	3931.0	8.37920759426065e-05
dper	LTR/Pao::BEL-1_DPer-I	1063	528621.0	0.011267934616346119
dper	LTR/Gypsy::Gypsy18-I_Dpse	232	420848.0	0.00897067605604021
dper	LINE/CR1::CR1-2_DPer	436	178997.0	0.0038154490504957355
dper	LINE/R1::R1-7_DPer	228	64457.0	0.0013739470463069415
dper	Chimera/Unknown	546	295549.0	0.006299838273406616
dper	LINE/R1-LOA::LOA-2_DPer	1169	977332.0	0.020832530441399006
dper	LINE/R1-LOA::LOA-1_DPer	1448	1162345.0	0.02477621483375959
dper	DNA/hAT	139	50465.0	0.0010756975610388291
dper	DNA/TcMar-Tigger	190	29327.0	0.0006251259758760674
dper	DNA/TcMar-Mariner::Mariner-1_DPe	302	55621.0	0.0011856013879429448
dper	LTR/Gypsy::Gypsy-11_DPer-LTR	425	151461.0	0.003228499520311148
dper	LTR/Gypsy::Gypsy-12_DPer-I	670	227246.0	0.004843910986938071
dper	Chimera/DNA/TcMar-Mariner	126	19189.0	0.00040902725649012364
dper	LTR/Gypsy::Gypsy21-LTR_Dpse	49	4253.0	9.065573619534608e-05
dper	DNA/PIF-Harbinger::Harbinger-N1_DPe	490	60500.0	0.001289600761772499
dper	LINE/CR1::WORF_DMi	735	481748.0	0.010268803103840955
dper	LTR/Gypsy::Gypsy-25_DP-LTR	82	30372.0	0.0006474008981248651
dper	Chimera/DNA/P	137	40140.0	0.0008556128029346794
dper	DNA/Merlin::Merlin-1_DT	118	9065.0	0.00019322695711516865
dper	LTR/Gypsy::Gypsy20-I_Dpse	282	150629.0	0.0032107648453723924
dper	DNA/hAT-Tag1	73	10073.0	0.00021471319790635342
dper	LINE/R1-LOA::LOA-3_DPer	1572	1082426.0	0.023072684201030726
dper	DNA/P	136	28509.0	0.0006076897209483003
dper	LINE/R1::R1-5_DPer	54	15672.0	0.00033405988658675377
dper	LINE/R1::R1-3_DPer	298	95424.0	0.002034030794898825
dper	DNA/hAT-Tip100::VEGE_DW	42	2775.0	5.915110932096999e-05
dper	LTR/Pao::BEL-5_DVir-LTR	21	2667.0	5.684901209334305e-05
dper	DNA/hAT-Ac::Homo9	32	3963.0	8.447417882486634e-05
dper	DNA/TcMar-Tc1::Mariner-9_DAn	105	16849.0	0.0003591484832248733
dper	Chimera/LINE/CR1	928	634741.0	0.013529958299640293
dper	LTR/Gypsy::Gypsy22-I_Dpse	75	29975.0	0.000638938559241829
dper	LINE/L2::Kiri-1_DPer	291	162465.0	0.0034630576489482487
dper	RC/Helitron::Helitron-2N1_DVir	94	8570.0	0.00018267567815521182
dper	DNA/hAT-Ac	35	4796.0	0.00010223016947869264
dper	LINE/I-Jockey::DOC3_DM	44	9434.0	0.00020109245597622736
dper	DNA/hAT-Ac::hAT-1N_DP	180	37662.0	0.0008027924609896836
dper	LINE/L1	80	10027.0	0.0002137326750131049
dper	DNA/CMC-Transib::Transib3_DP	263	58657.0	0.0012503158988973466
dper	LINE/I-Jockey::Jockey-5_DPer	179	94859.0	0.0020219874158839252
dper	LTR/Gypsy::Gypsy-9_DPer-LTR	145	62400.0	0.0013301006204066766
dper	Chimera/LTR/Copia	133	121312.0	0.0025858520266470314
dper	DNA/PIF-Harbinger	265	59090.0	0.001259545603522925
dper	LINE/I::I-1_DPe	235	150751.0	0.0032133653626110078
dper	DNA/TcMar-Tc1::Mariner-2_DAn	156	42685.0	0.0009098612977894068
dper	LTR/Gypsy::Gypsy-18_DEl-I	230	98880.0	0.0021076979061828874
dper	LTR/Gypsy::Gypsy-1_DBi-I	52	22524.0	0.00048011516625064073
dper	LTR/Gypsy::TABOR_DA-I	83	9365.0	0.00019962167163635458
dper	Chimera/DNA/PIF-Harbinger	54	15787.0	0.00033651119381987503
dper	Chimera/DNA/TcMar-Tc1	63	14323.0	0.0003053049869564876
dper	LTR/Copia::Copia2-LTR_Dpse	55	11409.0	0.0002431909932407015
dper	LINE/I-Jockey::Jockey-7_DPer	175	59089.0	0.0012595242878078543
dper	Chimera/LINE/Jockey	122	58941.0	0.0012563695619774026
dper	DNA/TcMar-Tc1::Mariner-17_DK	89	6555.0	0.0001397245122879129
dper	LINE/R1::R1-2_DPer	298	110876.0	0.002363401224170043
dper	LINE/R1::R1-4_DPer	245	120914.0	0.0025773683720489247
dper	LTR/Gypsy::Gypsy-11_DPer-I	401	196508.0	0.004188708537097359
dper	LINE/I::I-3_DF	41	21234.0	0.0004526178938095412
dper	DNA/CMC-Transib::Transib2_DP	95	37015.0	0.0007890011933389925
dper	DNA/TcMar-Tc1::Mariner-6_DRh	55	19605.0	0.0004178945939595015
dper	DNA/TcMar-Tc1::PARISa_DPs	73	20610.0	0.0004393168876054744
dper	DNA/TcMar-Tc1::S_DM	39	4934.0	0.00010517173815843817
dper	LTR/Gypsy::Gypsy11-LTR_Dpse	60	16946.0	0.0003612161075867234
dper	LINE/R1::R1-6_DPer	57	27449.0	0.0005850950629734433
dper	LTR/Pao::BEL-8_DPe-I	226	48880.0	0.0010419121526518966
dper	LTR/Gypsy::Gypsy-12_DPer-LTR	403	123241.0	0.0026269700410182567
dper	Chimera/DNA/CMC-Transib	43	26607.0	0.0005671472308839815
dper	LINE/I-Jockey::Jockey-4_DPer	106	56863.0	0.0012120755060606547
dper	LTR/Gypsy::Gypsy-7_DPer-LTR	472	96803.0	0.00206342516598121
dper	LTR/Gypsy::Gypsy-7_DPer-I	436	165974.0	0.0035378544931310534
dper	LTR/Gypsy::Gypsy-40_DWil-LTR	58	16032.0	0.0003417335440121769
dper	LINE/L2	36	83242.0	0.0017743627539085348
dper	DNA/TcMar-Tc1::Mariner-2_DK	41	5271.0	0.00011235513413723705
dper	LTR/Gypsy::Gypsy3-I_Dpse	162	64460.0	0.0013740109934521534
dper	LTR/Gypsy::Gypsy-9_DPer-I	53	35957.0	0.0007664491667942767
dper	DNA/TcMar-Tc1::Mariner-2_DRh	216	50120.0	0.0010683436393394653
dper	LTR/Pao::BEL-1_DPer-LTR	224	41599.0	0.0008867124312227138
dper	LTR/Pao	41	8586.0	0.00018301672959634174
dper	LTR/Gypsy::Gypsy21-I_Dpse	223	163657.0	0.003488465981312427
dper	SINE?	51	3373.0	7.189790693320064e-05
dper	DNA/P::P_DB	46	5756.0	0.00012269325594648766
dper	LTR/Gypsy::Gypsy-25_DPse-I	602	343248.0	0.0073165765665601104
dper	LTR/Pao::BEL-2_DPer-LTR	96	16821.0	0.0003585516432028959
dper	DNA/hAT-Blackjack	45	12330.0	0.00026282276682074233
dper	LTR/Gypsy::Gypsy-1_DPer-I	575	191349.0	0.004078740763048031
dper	LTR/Gypsy::Gypsy13-I_Dpse	514	129095.0	0.002751752237041665
dper	LTR/Gypsy::Gypsy15-I_Dpse	557	216517.0	0.004615214679945391
dper	LTR/Gypsy::Gypsy-31_DP-I	58	18938.0	0.0004036770120073981
dper	DNA/TcMar-Tc1::Mariner-7_DBi	19	22008.0	0.0004691162572742009
dper	LINE/I::I-3_DEu	37	7480.0	0.00015944154872823624
dper	LTR/Gypsy::Gypsy-18_DBp-I	214	81942.0	0.001746652324316729
dper	LTR/Gypsy::Stalker2_I-int	90	12795.0	0.0002727345743285806
dper	LTR/Gypsy::Gypsy17-I_Dpse	1286	999632.0	0.02130787088747383
dper	LTR/Gypsy::Gypsy-8_DSim-I	88	30967.0	0.0006600837485918839
dper	LTR/Gypsy::Gypsy-1_DVir-I	106	36124.0	0.0007700088912110703
dper	LTR/Gypsy::MDG1_I-int	51	10568.0	0.00022526447686631022
dper	LTR/Gypsy::Gypsy10-I_Dpse	316	161771.0	0.0034482645426892385
dper	DNA/TcMar-Tc1::Mariner-16_DRh	57	10200.0	0.00021742029372032214
dper	LINE/L2::Kiri-2_DPer	117	50105.0	0.0010680239036134059
dper	DNA/TcMar-Tc1::Mariner-1_DT	89	24511.0	0.0005224694920959623
dper	LTR/Gypsy::Gypsy23-LTR_Dpse	55	17628.0	0.0003757534252648861
dper	LTR/Gypsy::Gypsy5-I_Dpse	175	65198.0	0.0013897419911742708
dper	LTR/Gypsy::Gypsy-32_DP-LTR	57	21843.0	0.00046559916428754865
dper	LTR/Gypsy::Gypsy-6_DPer-I	69	46089.0	0.0009824199918897966
dper	DNA/hAT-hATm	235	61738.0	0.0013159896170299263
dper	LTR/Pao::BEL-6_DPer-I	62	56945.0	0.0012138233946964454
dper	LTR/Gypsy::Gypsy-57_DEl-I	45	16500.0	0.00035170929866522695
dper	DNA/Maverick::Polinton-1_DPe	319	238980.0	0.005094029587576724
dper	LTR/Gypsy::Gypsy-25_DPse-LTR	41	5953.0	0.00012689245181539977
dper	DNA?/hAT?::REP-2_DF	33	5581.0	0.0001189630058091292
dper	LTR/Gypsy::Gypsy23-I_Dpse	164	78230.0	0.0016675283899745884
dper	LTR/Gypsy::Gypsy-3_DPer-I	140	51201.0	0.0010913859273308053
dper	LTR/Gypsy::Gypsy1-I_Dpse	61	26477.0	0.0005643761879248008
dper	LTR/Gypsy::Gypsy11-I_Dpse	171	60649.0	0.0012927768033180213
dper	LTR/Gypsy::Gypsy-1_DPer-LTR	93	40474.0	0.0008627322517682665
dper	LTR/Pao::TRAM_I-int	144	24324.0	0.0005184834533777564
dper	LTR/Pao::BEL-3_DPer-I	686	456330.0	0.00972700025817594
dper	LTR/Gypsy::Gypsy10-LTR_Dpse	34	18971.0	0.00040438043060472855
dper	LTR/Gypsy::Gypsy8-LTR_Dpse	113	51938.0	0.001107095609337852
dper	LTR/Pao::BEL-6_DMoj-I	35	9766.0	0.00020816927337967314
dper	LTR/Pao::BEL-2_DPer-I	517	384018.0	0.008185618269989281
dper	LTR/Gypsy::Gypsy15-LTR_Dpse	85	73902.0	0.0015752739751489456
dper	LTR/Gypsy::Gypsy9-I_Dpse	29	3832.0	8.168182015061514e-05
dper	LTR/Pao::BEL-15_DP-I	25	11407.0	0.00024314836181056024
dper	RC/Helitron::Helitron-1_DPe	88	78728.0	0.0016781436160797569
dper	DNA/TcMar-Tc1::TC1-2_DM	60	32798.0	0.0006991128228861888
dper	LTR/Copia	78	21444.0	0.00045709419397437135
dper	Unknown::REP-3_DF	28	1339.0	2.8541742479559934e-05
dper	LINE/R2::R2_DPs	41	49517.0	0.0010554902631518814
dper	Chimera/LINE/R1-LOA	52	22228.0	0.00047380571458973726
dper	LTR/Pao::BEL-7_DPe-I	87	60675.0	0.0012933310119098574
dper	LTR/Pao::BEL-16_DAn-I	104	82389.0	0.0017561804489532962
dper	LTR/Gypsy::Gypsy-42_DEl-I	218	84843.0	0.0018084892137365971
dper	LTR/Gypsy::Gypsy12-I_Dpse	106	33220.0	0.0007081080546459904
dper	LTR/Gypsy::Gypsy-3_DVir-I	36	9243.0	0.00019702115439773897
dper	LTR/Pao::Nobel_I-int	128	30345.0	0.0006468253738179583
dper	LTR/Pao::BEL-3_DTa-I	22	6474.0	0.0001379979393671927
dper	LTR/Pao::BEL-14_DP-I	153	49667.0	0.0010586876204124744
dper	LTR/Pao::BEL1_I_Dpse-int	255	163832.0	0.003492196231449786
dper	LTR/Gypsy::Gypsy-6_DRh-I	10	2801.0	5.9705317912806105e-05
dper	LTR/Gypsy::Gypsy-10_DPer-LTR	54	11373.0	0.00024242362749815917
dper	LTR/Gypsy::Gypsy-4_DPer-LTR	73	29089.0	0.0006200528356892598
dper	LTR/Pao::BEL-5_DEl-I	76	27710.0	0.0005906584646068751
dper	LINE/I-Jockey::Outcast-2_DTa	53	23362.0	0.0004979777354798202
dper	LTR/Pao::BEL-5_DRh-I	75	35010.0	0.0007462631846223998
dper	LTR/Gypsy::Gypsy-26_DPse-I	73	34057.0	0.0007259493081600991
dper	Chimera/LTR	62	21159.0	0.0004510192151792447
dper	DNA/PiggyBac::piggyBac-2_DEu	24	17797.0	0.0003793557811118209
dper	LTR/Gypsy::Gypsy6-I_Dpse	22	16520.0	0.00035213561296663936
dper	LTR/Gypsy::Gypsy-47_DEl-I	24	3259.0	6.946791541514998e-05
dper	LTR/Gypsy::Gypsy-28_DAn-I	21	10602.0	0.0002259892111787113
